province,pop,cp,cr,pov_head,gdp_pc_pp,shewp,shewr,social_p,social_r,axfin_p,axfin_r,urbanization_rate,pi,rho,shareable,T_rebuild_K,income_elast,max_increased_spending,share1,finance_pre,prepare_scaleup,rating,borrow_abi,avg_prod_k,assets,eff_prod_k_gar,protection,gdp_pc_pp_nat,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Batanes,4454,101.80045308641978,175.89881860592754,0.1818182,162.42638716422857,0.5,0.33342480790340284,0.11961519926777112,0.7437747097569495,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11395423774736026,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2643625.526432471,0.17731872965773066,1,234.60257722888613,0.13217060706421452,1.2018342573076888,22.64382105831457,100855.57899373308,0.00019555348606206717,0.8709952269204471,0.0,0.5638877352777603,487.27916149268583,22.643821058314565,27.214119864227694,27.214119864227694,22.64382105831457,0.00019555348606206717,0.24367259562148297,2.9999999999999996,0.0,0.0,1780.6188997075474,2.9355759247919915,0.727422418990121,0.371534349051239,0.4910288351920965,0.46798788645523615,27.543780225125015,122679.99712270682,0.1695770047343085,0.82210288033228,0.1394097440301957
Batangas,546431,86.02898454395351,276.5634392311325,0.1474136,248.47606934165864,0.06250698315353008,0.1012385163561432,0.6061783802325447,1.516133585511989,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.05103848571642853,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,496150047.80131316,0.17731872965773066,1,234.60257722888613,0.2661847474758458,1.2018342573076888,5.517589680586406,3014982.0467525106,2.8821014673770297e-05,15.748695869202978,0.0,0.7775263841126403,993.9042773666342,5.517589680586404,6.63122829589613,6.63122829589613,5.517589680586406,2.8821014673770297e-05,0.05377075312962159,3.999999999999999,0.0,0.0,3631.931920416765,2.9817068961325672,0.2865868848396794,0.9990818469866025,0.4742631080619779,0.4675975413936079,7.680850641325733,4197054.896790261,0.030911832522448827,0.7183565907270469,0.022205718623951792
Benguet,182831,92.42916188244484,341.04516746384564,0.0280084,334.08183093311953,0.0,0.2003488830116482,0.6882081894461489,1.1311526605527378,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.007748978537496474,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,223200843.4171857,0.17731872965773066,1,234.60257722888613,0.20999732612334718,1.2018342573076888,6.773815107458747,1238463.38991179,2.0472771978231736e-05,3.7430573735520856,0.0,0.6499786487251201,1002.2454927993588,6.773815107458747,8.141003048812285,8.141003048812285,6.773815107458747,2.0472771978231736e-05,0.056369148074873476,3.0,0.0,0.0,3662.4124478428575,2.752625696015724,0.3894748627134095,0.6243711121866102,0.3070531396362314,0.2991450970253475,8.506070485315504,1555173.372900719,0.025461038876485178,0.7963506908569302,0.02027591589922413
Biliran,35756,82.69809868773434,205.5642049632353,0.2088654,179.90172652956025,0.04204606320299946,0.1747737556561086,1.2532677386411302,1.642008487074471,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.09601226066507462,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,23505927.88815331,0.17731872965773066,1,234.60257722888613,0.2878446118415024,1.2018342573076888,3.3845814983484472,121019.09605494708,3.0225316267245495e-05,1.08073640845163,0.0,0.73166505325696,719.606906118241,3.3845814983484472,4.067705991364951,4.067705991364951,3.3845814983484472,3.0225316267245495e-05,0.03503855549446868,4.0,0.0,0.0,2629.592559363834,2.6537898387274947,0.44115459924243877,1.1137091687634564,0.6525363575541193,0.6396911022860476,4.962459593905331,177437.70523967902,0.02758427998238212,0.6820370895322226,0.018813502036025852
Bohol,272951,78.22296492720628,224.89207501477603,0.3057509,180.04786260330246,0.048025882211970516,0.15500591041499556,0.8280142504819296,1.9663873174963493,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.13283546708831112,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,179583238.6288394,0.17731872965773066,1,234.60257722888613,0.3222386501460504,1.2018342573076888,0.8671426198423913,236687.44522860055,7.603342004798959e-06,2.0753398035518806,0.0,0.6593596371321601,720.1914504132097,0.8671426198423913,1.042161706498124,1.042161706498124,0.8671426198423913,7.603342004798959e-06,0.00932748711039997,4.0,0.0,0.0,2631.72860519052,2.2934687969849885,0.3668900115296858,1.144821782193836,0.5975446229403286,0.5871650125837247,1.2498549835679,341149.1676198419,0.006941792951586947,0.6937945851661939,0.004816178361155874
Bukidnon,291073,78.06423230374295,209.47389468214402,0.4148774,154.95499561971516,0.06386220602848626,0.2130430442773012,0.5248967767012382,0.5825009574732452,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.2090096263218004,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,164816483.43848097,0.17731872965773066,1,234.60257722888613,0.11336579030006436,1.2018342573076888,0.32181566061007316,93671.84978075582,3.5559136676469835e-06,1.0350304589830104,0.0,0.43343909406432013,464.86498685914535,0.32181566061007316,0.38676908545929045,0.38676908545929045,0.32181566061007316,3.5559136676469835e-06,0.004592545676175058,3.0,0.0,0.0,1698.7128669283752,1.539058686538521,0.30230257194962457,0.3226450517691444,0.39794128088796527,0.39038559589300637,0.4666945596561636,135842.1855627985,0.0030118071236729157,0.689563771317948,0.0020768330786821573
Bulacan,710908,101.5324967587854,293.50470803278813,0.0535976,283.2154582418087,0.0,0.15943847028485222,0.9079634239775307,1.1067052423891584,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.019214693230594774,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,735738521.0782692,0.17731872965773066,1,234.60257722888613,0.20564443623331322,1.2018342573076888,12.181220561721265,8659727.147092141,4.871813337598683e-05,34.63411076205604,0.0,0.8475410397542403,1132.8618329672345,12.181220561721263,14.639808166897424,14.639808166897424,12.181220561721265,4.871813337598683e-05,0.10491277324682212,4.000000000000001,0.0,0.0,4139.7115861870725,3.4605894443110827,0.45267885278973835,0.8154562092438636,0.4706561037330719,0.460347556549842,15.799353666970458,11231886.916678634,0.055785633189135486,0.7709948658967533,0.04301043677962298
Cagayan,265428,84.3379001665134,213.96610821924494,0.1515935,194.31531446180324,0.03660809702512613,0.07915502839811538,0.5525988037199032,0.9903114294135421,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.0657955215949051,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,188472028.1279195,0.17731872965773066,1,234.60257722888613,0.1812129271531333,1.2018342573076888,16.479544554436778,4374132.5519950455,0.0001207817411780161,32.05885599739846,0.0,0.7744069347744001,777.2612578472128,16.479544554436778,19.805681190350498,19.805681190350498,16.479544554436778,0.0001207817411780161,0.18911803865386564,4.000000000000001,0.0,0.0,2840.273492290482,2.7840923525969794,0.21811557047107236,0.6934120538044091,0.5135420181729603,0.5080999245442582,22.260501439486696,5908560.376080074,0.11455865689815439,0.7403042828677978,0.08480826434128629
Camarines Norte,122835,88.82260132018152,189.4534566609824,0.21706430000000002,167.61009048803024,0.03236695045568766,0.12888366676371502,1.1267843046193913,1.1154617089289236,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11503016151119592,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,75234221.30615057,0.17731872965773066,1,234.60257722888613,0.20616970982006852,1.2018342573076888,10.990588171781841,1350028.898080822,0.00010382097938551952,12.752850002820288,0.0,0.7255462338643202,670.440361952121,10.99058817178184,13.208865372808095,13.208865372808095,10.990588171781841,0.00010382097938551952,0.1166328570151691,4.0,0.0,0.0,2449.927831844364,2.5341261839498386,0.3237999999000435,0.8178342502108706,0.6677725037223953,0.6578973941222542,15.328813300581956,1882914.7817769845,0.09145519375324633,0.7169888468381688,0.06557235390650139
Camarines Sur,383327,92.94640543029585,215.63893477588044,0.3172596,176.713551992712,0.035744239972371604,0.12151861008050804,1.0740830317966004,1.3764725108338567,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.16686971132508066,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,247532601.53843608,0.17731872965773066,1,234.60257722888613,0.24007730266632976,1.2018342573076888,4.574312069739195,1753457.3227569163,4.024259593981553e-05,15.426073573821672,0.0,0.6507707219430403,706.8542079708482,4.574312069739195,5.497564949028602,5.497564949028602,4.574312069739195,4.024259593981553e-05,0.046939611342733015,4.0,0.0,0.0,2582.9915611312135,2.2438314889830515,0.28291760318924625,0.9187681026411632,0.6451161458045138,0.636591625408002,6.432264294270518,2465660.575129835,0.03639938319238695,0.7111511375261309,0.025885462762515507
Camiguin,18995,96.20523191380195,219.27628020358958,0.41041049999999996,168.76662973945372,0.0,0.05991606393427985,0.8278833917337773,1.2195030997142569,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.2339540547400589,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,11714372.101995245,0.17731872965773066,1,234.60257722888613,0.20580388311361492,1.2018342573076888,0.4002820025749714,7603.356638911582,3.549446091422677e-06,0.06742172850657377,0.0,0.5812524288352002,675.0665189578149,0.4002820025749714,0.4810726232783252,0.4810726232783252,0.4002820025749714,3.549446091422677e-06,0.0055558198035699355,4.0,0.0,0.0,2466.8327669376677,2.0597900274908163,0.10597764653094027,0.7639774159182762,0.47497726157635395,0.4725199693650235,0.5294970875595018,10057.797178192735,0.0031374513336964367,0.7559663914676208,0.0023718077631397693
Capiz,166428,85.33278461621302,248.3915829369223,0.22317670000000003,212.0006584217409,0.0,0.08277062304211626,0.7475166570554768,1.8361357710485229,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.08983127417732671,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,128930819.61975464,0.17731872965773066,1,234.60257722888613,0.3102364532160354,1.2018342573076888,1.3310631685492706,221526.18101531806,9.022306043302836e-06,1.5015643501748048,0.0,0.7209845644140802,848.0026336869637,1.3310631685492709,1.5997173146030317,1.5997173146030317,1.3310631685492706,9.022306043302836e-06,0.00991586942899256,4.0,0.0,0.0,3098.777119709537,2.59942418849724,0.1928944456038984,1.1342193561951621,0.7294227041004739,0.7229425786873498,1.8949447114045799,315371.8584296414,0.008938390689499157,0.7024284985933198,0.006278580351865401
Catanduanes,51389,73.4070479201092,198.75256459662137,0.27084949999999997,164.80279407754642,0.274732380199727,0.29601558538603184,1.2851813770592433,1.145771481093684,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.12064274963859055,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,30947664.258602075,0.17731872965773066,1,234.60257722888613,0.2137026808488161,1.2018342573076888,12.491850355472652,641943.6979173841,0.00012473318879610527,6.409913839043053,0.0,0.6854064681888002,659.2111763101859,12.491850355472653,15.013133694368268,15.013133694368268,12.491850355472652,0.00012473318879610527,0.1486391925205277,4.0,0.0,0.0,2408.8940636013212,2.3675228303043827,0.8707531197087717,0.8575610346262185,0.6277444883485661,0.6005672346975601,17.955687201668564,922724.8096065458,0.10895256541111605,0.6957043868703519,0.07579877771729239
Cavite,782511,98.877564679978,310.5756049173212,0.0255369,305.16949323358415,0.0,0.2527916971026676,0.6061177398846318,1.1826146285862187,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.008274177260383667,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,872619085.2883103,0.17731872965773066,1,234.60257722888613,0.21834157689072206,1.2018342573076888,10.820615283278105,8467250.485933233,3.738672584931511e-05,29.25552423107342,0.0,0.8684826728185602,1220.6779729343366,10.820615283278107,13.00458613259077,13.00458613259077,10.820615283278105,3.738672584931511e-05,0.09464548464492903,4.000000000000001,0.0,0.0,4460.609935391631,3.7593167537793395,0.7390085424387792,0.8654433907412793,0.43009205181046295,0.4143137001078644,13.561325809880985,10611886.62081578,0.04443866805356202,0.7979024643294126,0.035457722751453875
Cebu,983408,81.29791925777063,261.91609483508523,0.18873399999999999,227.82730408567636,0.06413150649504587,0.1856228205854556,0.8017039261021767,1.2260507403984269,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.06734786049799353,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,818714812.0034794,0.17731872965773066,1,234.60257722888613,0.22051062972470287,1.2018342573076888,8.42687973084151,8287060.942347389,5.125079891869046e-05,50.40044566303154,0.0,0.7466890687616002,911.3092163427056,8.42687973084151,10.127712742737124,10.127712742737124,8.42687973084151,5.125079891869046e-05,0.07437010118200052,3.9999999999999996,0.0,0.0,3330.1124741856056,2.678214676405889,0.48807983673574845,0.8386436193755189,0.5865239588258836,0.5727979396909608,11.991744396666014,11792777.373636533,0.05263523810191082,0.7027234280597559,0.03698801495571625
Compostela Valley,159581,84.0196542266187,224.18854450399,0.30660429999999994,181.21216001871971,0.18294228253760628,0.14251760006506828,0.5531240887107888,0.5757396503612331,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.14215816017939029,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,105672421.35927336,0.17731872965773066,1,234.60257722888613,0.11495698994353969,1.2018342573076888,0.7547008227113295,120435.91198909665,6.4563469717378705e-06,1.0303103060969012,0.0,0.6587227467603199,724.848640074879,0.7547008227113295,0.9070253027527724,0.9070253027527724,0.7547008227113295,6.4563469717378705e-06,0.008260088304991092,4.0,0.0,0.0,2648.7469400310397,2.2935452096684017,0.4647359446118491,0.4450760226175598,0.577679253320312,0.5640636101262629,1.0716204150698383,171010.25745725987,0.005913623097694641,0.7042613336758289,0.004164736089638615
Cotabato,293837,68.46911614950207,215.79078875220554,0.44835590000000003,149.73824764291507,0.0479338717512752,0.13783360272434514,0.7819834925064733,0.758084180859274,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.2050146350491704,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,160780126.95061553,0.17731872965773066,1,234.60257722888613,0.14552745333320669,1.2018342573076888,0.31948229843439574,93875.72012506751,4.117379783504413e-06,1.2098385234455864,0.0,0.41470040091312016,449.2147429287454,0.3194822984343957,0.3839647708618553,0.3839647708618553,0.31948229843439574,4.117379783504413e-06,0.003909647600668203,3.0,0.0,0.0,1641.523636750466,1.5123198481122349,0.19505305586831298,0.42586982921242933,0.4980106391659548,0.4921352309220519,0.5133258845530293,150834.13793940848,0.0034281547475910877,0.6223771449058723,0.0021336051641012523
Davao,226916,89.16260085405261,212.90348833782417,0.267289,179.82891026317444,0.17575677636351644,0.2813116489438484,0.6028203172792048,0.9040135116857573,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.13252698014352182,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,149113777.19588888,0.17731872965773066,1,234.60257722888613,0.16373212035147047,1.2018342573076888,1.9133540128264657,434170.6391745303,1.6317895354317956e-05,3.7027915422204134,0.0,0.6880636607935999,719.3156410526977,1.9133540128264657,2.2995343989719816,2.2995343989719816,1.9133540128264657,1.6317895354317956e-05,0.019374778743323877,4.0,0.0,0.0,2628.5282165363215,2.4326544751710912,0.7592939778201719,0.6178116220433761,0.6286336327582803,0.6053728228310099,2.677482144767904,607563.5383621537,0.014889052827209405,0.7146094387838855,0.010639857684875737
Davao del Sur,570933,76.83857947484817,249.41700390384807,0.1995817,214.9735085729868,0.03666584757959771,0.1589789599220981,0.5957910793010979,1.0354043739815673,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.07133704249874419,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,448500808.4070392,0.17731872965773066,1,234.60257722888613,0.1881981636924578,1.2018342573076888,0.8539152721855405,487528.40809470724,6.0066634941683964e-06,3.4294024087160455,0.0,0.7385934562860805,859.8940342919472,0.8539152721855405,1.026264626950802,1.026264626950802,0.8539152721855405,6.0066634941683964e-06,0.008449314879787595,4.000000000000001,0.0,0.0,3142.2307584745618,2.713173717411321,0.40370250308547273,0.7056364158197002,0.5550324290143474,0.5447589450041077,1.2882015358010293,735476.767439489,0.005992373406156997,0.662873974649129,0.003972188377321028
Davao Oriental,120320,78.41508870985494,178.70289946588332,0.37757090000000004,140.8371404997,0.07959673336415066,0.17575110161570304,0.8684250173980415,1.0444345940864586,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.21022335097624933,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,61922454.335709,0.17731872965773066,1,234.60257722888613,0.18617183562107975,1.2018342573076888,0.6196816758222659,74560.09923493503,7.770288660079877e-06,0.9349211315808109,0.0,0.6057605435001601,563.3485619988003,0.6196816758222659,0.7447546666290368,0.7447546666290368,0.6196816758222659,7.770288660079877e-06,0.007523162426193307,4.0,0.0,0.0,2058.5922319052193,2.1139020556603074,0.41833803076809906,0.7125617208884121,0.6799157973918218,0.6665019102557881,0.883661754489596,106322.1823001882,0.006274351718263396,0.7012656966015177,0.00439998762843091
