country,gdp_pc_pp,pop,urbanization_rate,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Brazil,14555.082195311496,200361925.0,0.8568700000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.5583333333333333,0.26557501018758395,20.0,0.2190353062941068,1.1941993145009573,10.1176854966641,2027198942.6562004,1.2227912166218894e-07,24.500080203545366,0.7070889751732604,0.5823356000000001,72775.41097655748,202.353709933282,241.6506616890509,241.6506616890509,202.353709933282,2.4455824332437782e-06,0.005998439709081854,5.000000000000001,14.141779503465212,14.14177950346521,274029.58932451485,3.391482721470091,0.8000000000000003,1.106351119339643,3.302651539985098,3.1969666907055743,14.611202089493915,2927528577.215023,0.00100385569063983,0.6924608553555736,0.0006951307701940167
Bulgaria,15695.017794275904,7265115.0,0.73948,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.7166666666666667,0.3230784715072762,20.0,0.4277098855127999,1.2485207651457937,13.20544489541507,95939075.79135346,1.358236567985368e-07,0.9867744863619017,1.6405102352287484,0.29565078,78475.08897137953,264.1088979083014,329.7454432982847,329.74544329828484,264.1088979083014,2.7164731359707356e-06,0.014565546039415986,5.0,32.81020470457497,32.81020470457497,242897.92075982428,3.376987300437488,3.2000000000000006,2.3105104979999997,2.2431041456000003,1.9559868149632,18.170068918639195,132007640.2518394,0.001157696611549301,0.7267691143355367,0.0008413781410449373
Burkina Faso,1630.4444967271695,16934839.0,0.29859,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.4166666666666667,0.40566509188102295,20.0,0.345259870363266,1.3265373735307222,1.6549713109531046,28026672.700609762,5.152008774901573e-07,8.724843912954535,0.1107847039406415,0.46578390000000003,8152.222483635846,33.09942621906208,43.90762592200855,43.90762592200854,33.09942621906208,1.0304017549803145e-05,0.013143826677103319,5.0,2.2156940788128296,2.21569407881283,20095.94280305194,3.379677521908667,2.4000000000000004,1.8353202004681712,3.3937396016581687,3.0679405998989835,2.307853765893945,39083131.96095765,0.001415475209690704,0.7171040624023476,0.0010150430230990188
Burundi,746.960151427392,10162532.0,0.12057000000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.4629793127178333,20.0,0.10213299974961002,1.3806800555012047,1.3374992207719596,13592378.631070105,1.605669773324241e-06,16.317670452840346,0.11385670575859408,0.21190360000000005,3734.8007571369594,26.74998441543919,36.93316996736495,36.93316996736495,26.749984415439194,3.211339546648482e-05,0.038218213662101305,5.0,2.277134115171881,2.277134115171881,8066.8847495852715,3.3428005730613015,2.4000000000000004,0.5141961935036782,2.4697888508587633,2.2326891211763216,2.230362914381762,22666134.489017915,0.0029859195435254266,0.599677842627106,0.001790589790119441
Cambodia,2943.5246683518503,15135169.0,0.20723000000000005,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.15,0.4592944496539701,20.0,0.029051198359788716,1.377199097964687,22.4511985028491,339802683.5931681,3.933751652033697e-06,59.5379960575592,0.0,0.050486593999999996,14717.623341759252,449.02397005698197,618.395406526998,618.395406526998,449.023970056982,7.867503304067394e-05,0.2866647401604847,5.0,0.0,0.0,32043.982575551327,3.0049989927575957,0.0,0.14280992386390398,1.5154131100000001,1.5154131100000001,42.74436315314208,646943160.1201783,0.01452148969999143,0.5252434905255745,0.007627317937654676
Cameroon,2739.343944800181,22253959.0,0.54381,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5666666666666667,0.4197375746029477,20.0,0.047606027121154575,1.3398311415593882,4.369401588182823,97236483.79795542,8.970684284077734e-07,19.963324025981024,0.7681237933553532,0.5024353500000001,13696.719724000905,87.38803176365644,117.08520635652789,117.08520635652792,87.38803176365647,1.7941368568155477e-05,0.0514291124831059,5.0,15.362475867107063,15.362475867107065,32631.626408375203,3.326718117072116,3.2000000000000006,0.31961634933090066,1.8343680960785826,1.5995689797805237,8.751203907470048,194748932.95747823,0.003194634950489358,0.4992914842783051,0.0015950540261571813
Canada,41898.88235946359,35154279.0,0.81828,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.8333333333333333,0.3354838938558465,20.0,0.23708781730000006,1.260239721228972,17.05087400100515,599411181.8251812,3.938218859437681e-08,1.3844524454773404,2.206016915543686,2.9354254999999996,209494.41179731794,341.01748002010294,429.76377395474105,429.76377395474105,341.01748002010294,7.876437718875362e-07,0.011414915384656162,5.0,44.12033831087373,44.12033831087373,624454.4541006647,3.3840298342978135,3.2000000000000006,1.4845425500000002,1.5066764561178583,1.3138218697347726,22.98919117027479,808168440.3841765,0.0005486826825843072,0.7416909048567166,0.00040695295532516547
Central African Republic,584.375944042188,4616417.0,0.40037,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.3147438330510679,20.0,0.06869580667148026,1.2406473321184426,1.8380026212969849,8484986.546999963,3.6600300656214645e-06,16.896225015446046,0.0,0.155265746,2921.8797202109404,36.760052425939705,45.60626097077617,45.60626097077617,36.7600524259397,7.320060131242928e-05,0.03217745265332519,5.0,0.0,0.0,9283.358126152258,3.3377799811426363,0.0,0.28490097264185144,3.2392822211843644,3.2392822211843644,3.5180042834407708,16240574.780148793,0.006020104556505828,0.5224560498543035,0.003145240046301928
Chad,2021.5934708651703,12825314.0,0.22471,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.7532009944644721,20.0,0.07190968099154395,1.654842034610844,2.132873029607248,27354766.326844256,7.246624578963097e-07,9.29402356653195,0.0,0.37478033999999993,10107.96735432585,42.65746059214496,70.59135887763706,70.59135887763706,42.65746059214496,1.4493249157926194e-05,0.023913513770631584,5.0,0.0,0.0,13420.013288103319,3.3530453377948115,0.0,0.3063102435725145,3.3937396016581687,3.3937396016581687,4.48178301727737,57480274.47644969,0.002216955625286683,0.47589832470357807,0.0010550454680161058
Chile,21714.0315564501,17619708.0,0.8953,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.3473941118185529,20.0,0.18626686982954885,1.2714908755487702,51.577697409276475,908783967.6638079,3.7479240468433933e-07,6.603732731155893,11.74216676315711,0.7125095800000003,108570.15778225049,1031.5539481855294,1311.6114327542095,1311.6114327542093,1031.5539481855296,7.495848093686786e-06,0.14268741971508717,5.0,234.8433352631422,234.84333526314217,312527.3402416149,3.2224028968847045,3.2000000000000006,1.148815897833317,0.774316,0.6752035519999999,81.60091535304244,1437784301.0533247,0.0037579808770611778,0.6320725348009646,0.0023753164986976107
China,11524.567506562998,1357380000.0,0.55614,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.8416666666666667,0.2292163791392399,20.0,0.18822186322226658,1.159852624116077,14.29993511643881,19410445928.351715,2.411745086779993e-07,327.36545458934273,1.1902537986563593,1.8526066,57622.837532815,285.99870232877623,331.7163453898239,331.7163453898239,285.99870232877623,4.8234901735599865e-06,0.011544647413210275,5.0,23.80507597312718,23.805075973127188,251390.5757921924,3.3864552818755578,3.2000000000000006,1.0741369903180347,2.848032265,2.4834841350800008,20.301933222682244,27557438117.804424,0.001761622135591702,0.7043632229300346,0.0012408218450102617
Colombia,12025.3853718442,48321405.0,0.76436,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7166666666666667,0.2797792564799715,20.0,0.10178718715954246,1.2076175548331232,56.028303994974834,2707366368.8042965,1.1855028026726214e-06,57.28516105657881,8.316949315695048,0.57398298,60126.926859221,1120.5660798994961,1353.215269437168,1353.215269437168,1120.5660798994963,2.3710056053452426e-05,0.11834315428338565,5.0,166.33898631390093,166.33898631390096,214908.45181199233,3.241555085126809,3.200000000000001,0.5294028561112344,1.4206400000000001,1.23879808,106.37636940352851,5140255628.37751,0.008845984233702336,0.5266987800874916,0.004659169104564205
Comoros,1399.7808484348998,734917.0,0.28296,3.0,0.2,1.5,0.06,0.8,0.05,0.26666666666666666,0.16666666666666666,0.197958724460889,20.0,0.041653463516364495,1.1303246425491325,1.8841276699231182,1384677.454796888,1.087505958628108e-06,0.7992266165970932,0.013268194506601747,0.500418376,5599.123393739599,37.68255339846236,42.59351870045557,42.59351870045557,37.68255339846236,2.1750119172562155e-05,0.01319157971785876,4.0,0.26536389013203493,0.2653638901320349,28284.297188658777,2.6959234825455756,1.8000000000000005,0.1655272106883409,1.9758310806870103,1.7980062834251793,3.87521575348399,2847961.9359031934,0.00276844461603892,0.4861994246976324,0.0013460161796253808
"Congo, Dem. Rep.",783.2592535785261,67513677.0,0.42494,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.2370560018580905,20.0,0.031093328767158562,1.1672584335895029,3.8389953281253395,259184690.5875632,4.929882944991684e-06,332.83452479597736,0.16585162077099008,0.08533887300000001,3916.2962678926306,76.7799065625068,89.62199346530006,89.62199346530006,76.77990656250678,9.859765889983368e-05,0.046548114787776755,5.0,3.3170324154198005,3.3170324154198005,16520.553106421892,3.3285515886136685,1.6000000000000005,0.14221612781995238,3.1000000000000005,2.9015999999999993,7.353067278492676,496432609.1994236,0.009387782199697294,0.5220944107711611,0.004901308615998954
"Congo, Rep.",5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,19.51236259956436,86783808.2934256,1.3272524586704095e-06,5.9031305072611895,0.0,0.36748196999999994,28401.149913721652,390.2472519912872,505.54459482317475,505.54459482317475,390.24725199128716,2.6545049173408188e-05,0.08120400444160486,5.0,0.0,0.0,76192.86126574619,3.2583317339837055,0.0,0.8172949112616159,1.8343680960785824,1.8343680960785824,38.661235872806614,171950949.82744262,0.006806280025677402,0.504700953269031,0.0034351360171753493
Costa Rica,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,17.352246985731856,84543027.78748523,2.8016644188561223e-07,1.3650174124960557,2.9117661409952134,1.1960850600000004,67153.71603535602,347.0449397146371,485.35993726218624,485.35993726218624,347.044939714637,5.603328837712245e-06,0.03899712703503552,5.0,58.235322819904255,58.235322819904255,139352.91190510633,3.347907313763312,4.0,1.4005117402269684,1.984168669323803,1.6667016822319949,29.670957866614014,144561832.10514933,0.002209182128580378,0.5848226088196746,0.0012919796557941787
Croatia,20048.987159099495,4255700.0,0.5896399999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5583333333333333,0.23052247153165525,20.0,0.3074818837962999,1.1610864425994154,44.953814553979434,191309948.59737027,3.0266863556472705e-07,1.288066912372809,5.296832723652301,0.6877021299999998,100244.9357954975,899.0762910795886,1043.9052924350758,1043.905292435076,899.0762910795886,6.053372711294542e-06,0.025172412410795153,5.0,105.93665447304603,105.93665447304603,434859.7129357599,3.3612091444677064,3.200000000000001,1.7001662130000001,2.4648051244000007,2.1493100684768005,58.46443724409355,248807105.57968894,0.0029160793400757256,0.768908701990815,0.0022421987802798585
Czech Republic,28124.4644802821,10514272.0,0.72992,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.9,0.23979983157078166,20.0,0.48631139266659984,1.1698504307822832,21.2446298338923,223371816.6128584,8.20224435720271e-08,0.8624062818209445,8.031899747030803,1.9330297000000005,140622.32240141052,424.892596677846,497.0607872597811,497.0607872597811,424.892596677846,1.640448871440542e-06,0.009834862904162363,5.0,160.63799494061607,160.63799494061607,586415.4344074384,3.384915948610771,4.0,2.3995712919999996,2.354,1.9773600000000005,26.31964704716771,276731927.9979181,0.0009358274915997161,0.8071776113038135,0.0007553789992618984
Denmark,42482.73245525211,5614932.0,0.87676,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.9166666666666669,0.2301060640275852,20.0,0.44589611798110007,1.1606930774147577,1.3398926620896023,7523406.184932094,2.6650868027808164e-09,0.014964281171711695,0.20789744468568075,3.0316706000000004,212413.66227626055,26.79785324179204,31.104082747324647,31.104082747324643,26.797853241792044,5.330173605561633e-08,0.0006949515244855764,5.0,4.157948893713616,4.157948893713616,923111.9708813773,3.398943865032672,3.200000000000001,2.394020512,1.3,1.1336000000000002,1.587630149724036,8914435.331850281,3.7371187255817824e-05,0.8439576826646334,3.153970059484609e-05
Djibouti,2902.5462446952693,872932.0,0.7734300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.25,0.2605986206727131,20.0,0.10193764365749666,1.1894982984017932,3.5261110931199227,3078055.208739361,5.446667076503682e-07,0.4754569984426513,0.19291972047957384,0.19268074000000002,14512.731223476347,70.52222186239844,83.88606290483669,83.88606290483669,70.52222186239845,1.0893334153007367e-05,0.020812359620587417,5.0,3.858394409591477,3.8583944095914773,55689.977122722186,3.3691121670879673,2.4000000000000004,0.6477454237224755,1.790240136930322,1.6183770837850109,5.795262554906592,5058870.1325797215,0.001996613340958163,0.6084471686506284,0.0012148337341960662
Dominican Republic,11795.470579020399,10403761.0,0.7898000000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.5083333333333333,0.3771503990888722,20.0,0.143410012884762,1.2996005693521007,70.5666121932298,734158167.8380488,1.2187102768202945e-06,12.679170448282186,4.577654121357156,0.9751257200000001,58977.352895102,1411.332243864596,1834.168187671407,1834.168187671407,1411.332243864596,2.4374205536405896e-05,0.16838277771466487,5.0,91.55308242714312,91.55308242714312,156376.2176510504,3.169080165710599,3.2000000000000006,0.7596875489201063,1.5489973692170464,1.3507257059572644,106.22378843740029,1105126907.4172761,0.009005472713087982,0.6643202359028652,0.005982517757175423
Ecuador,10540.657366653302,15737878.0,0.63742,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.4583333333333333,0.25747347179967145,20.0,0.19552760747074657,1.186546082720012,59.5639717824389,937410521.107466,1.155857589675701e-06,18.19074573169024,3.4098523604730966,0.8017432600000002,52703.28683326651,1191.279435648778,1413.5079477939641,1413.5079477939641,1191.279435648778,2.311715179351402e-05,0.044521781202443156,5.0,68.19704720946194,68.19704720946194,204694.04659394413,3.3369563579688992,2.4000000000000004,1.0540490673628646,3.4056850967093406,3.078739327425243,85.1131427429177,1339500256.6846242,0.008074747122715881,0.6998210835939933,0.005650878281166507
"Egypt, Arab Rep.",10733.488722812801,82056378.0,0.43135,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.4583333333333333,0.4927783418827425,20.0,0.1184502890119491,1.408830126034286,3.971644143418442,325898733.11382985,9.086279638089535e-08,7.45587196596778,0.594579950009825,0.042767454999999996,53667.443614063995,79.43288286836882,111.90743838271071,111.90743838271072,79.43288286836884,1.817255927617907e-06,0.007258056124703779,5.0,11.8915990001965,11.8915990001965,108907.87815271773,3.3894606209463416,2.4000000000000004,0.5815254473033205,2.9000000000000004,2.6216,6.875162229886451,564150910.7468855,0.0006405337917087555,0.5776800620287381,0.0003700236005258167
El Salvador,7515.082656377622,6340454.0,0.6672600000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5083333333333333,0.13424357530792413,20.0,0.1951788282528002,1.0701352339359869,56.88118400356825,360652530.6401603,1.8319699229586079e-06,11.615521025902597,5.900211084549853,0.7763161399999998,37575.413281888104,1137.623680071365,1217.4111830042887,1217.4111830042887,1137.623680071365,3.663939845917215e-05,0.045264676218066305,5.0,118.00422169099706,118.00422169099704,279904.7417777624,3.332321931228675,2.4000000000000004,0.9714180189589343,2.4599999999999995,2.2238399999999996,81.20930225296858,514903845.3070437,0.010806175522773643,0.7004269514147806,0.007568936577869366
Estonia,25253.7672011471,1317997.0,0.67538,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.4,0.2800603915970392,20.0,0.3957416174170001,1.2078831330615611,34.73553132396878,45781326.07839688,2.121814432250901e-07,0.279654505626339,0.0,1.6224853000000001,126268.8360057355,694.7106264793754,839.1292480830679,839.1292480830679,694.7106264793754,4.2436288645018e-06,0.054101559161733856,5.0,0.0,0.0,450862.88455746917,3.296344259118909,0.0,2.0766337100000003,0.9381249647231473,0.9381249647231473,57.93151067859653,76353557.27985819,0.002293975002508343,0.5995965048569366,0.0013754593937331848
France,37216.8018998205,65939866.0,0.7951999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.95,0.2234491797478895,20.0,0.43999073406,1.1544045583839209,33.98426069925994,2240917596.618267,8.617055988617004e-08,5.682075172039028,12.97184593377985,2.6324213000000003,186084.00949910254,679.6852139851987,784.6317092906643,784.6317092906643,679.685213985199,1.7234111977234008e-06,0.019096781623413828,5.0,259.43691867559704,259.436918675597,832780.0071096933,3.3719364881771385,4.0,2.2638369500000004,1.5280000000000002,1.28352,42.090856984128244,2775465469.3585806,0.0011309638344914115,0.8074024416294218,0.0009131429613629389
Gabon,18646.36981443209,1671711.0,0.8715600000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.5916666666666667,0.3299123735952057,20.0,0.13994045907514252,1.2549765065300778,75.36250724419523,125984332.34770082,9.545439801591812e-07,1.5957216716158853,10.898899375718358,0.5448309300000003,93231.84907216048,1507.2501448839039,1891.563521293356,1891.563521293356,1507.250144883904,1.909087960318363e-05,0.08751115820631024,5.0,217.97798751436716,217.9779875143672,282595.7937138594,3.2798076061389643,0.8000000000000003,0.7619340052728403,2.0079620562531773,1.9437072704530758,165.37349156967258,276456684.96542895,0.008868937665372017,0.4557109276031986,0.004041671810341628
Georgia,6930.29138015289,4487200.0,0.53641,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.6166666666666667,0.3632651483124993,20.0,0.5676231992344137,1.28648367260485,26.054030975892328,116909647.79502407,9.685783877473736e-07,4.346204941500014,0.23440948483671878,0.06708400400000002,34651.456900764446,521.0806195178466,670.3617091205298,670.3617091205299,521.0806195178466,1.9371567754947468e-05,0.14085310438557966,5.0,4.688189696734376,4.688189696734376,95388.88346909487,3.204964096305066,2.4000000000000004,3.161153149785616,1.3442463,1.2151986552000003,38.022133503056764,170612917.45491633,0.005486368670146442,0.6852332727146342,0.003759442359163482
